source,query_company,role,filing_uuid,filing_year,period,filing_type,dt_posted,registrant_name,registrant_id,client_name,client_id,income,expenses,lobbying_issues,url
Senate LDA,Palantir,client,702b013a-41f7-41c0-a2a3-6797e2ce84af,2021,,4th Quarter - Report,2022-01-20T16:36:06.457000-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR PALANTIR TECHNOLOGIES INC.),103323,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/702b013a-41f7-41c0-a2a3-6797e2ce84af/print/
Senate LDA,Palantir,client,819a471f-832c-4e94-9f1b-96cece911b3c,2021,,4th Quarter - Report (No Activity),2022-01-20T11:55:20.367000-05:00,AKIN GUMP STRAUSS HAUER & FELD,682,"PALANTIR TECHNOLOGIES, INC.",101270,,,,https://lda.senate.gov/filings/public/filing/819a471f-832c-4e94-9f1b-96cece911b3c/print/
Senate LDA,Palantir,client,7957ee8f-2422-4946-a3c8-5e4d33ff07e4,2021,,4th Quarter - Report,2022-01-12T21:12:15.123000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,550000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/7957ee8f-2422-4946-a3c8-5e4d33ff07e4/print/
Senate LDA,Palantir,client,33161abd-ef05-492f-90b6-93cf60626925,2021,,4th Quarter - Report,2022-01-20T14:27:33.057000-05:00,INVARIANT LLC,314237,PALANTIR TECHNOLOGIES INC.,204909,120000.00,,Disaster Planning/Emergencies; Homeland Security; Health Issues; Foreign Relations; Energy/Nuclear; Transportation,https://lda.senate.gov/filings/public/filing/33161abd-ef05-492f-90b6-93cf60626925/print/
Senate LDA,Palantir,client,98277892-6678-4f91-bf1d-c04be69e02a7,2021,,4th Quarter - Report,2022-01-20T20:18:49.207000-05:00,FULCRUM PUBLIC AFFAIRS LLC,401105159,PALANTIR TECHNOLOGIES INC.,211975,10000.00,,Homeland Security,https://lda.senate.gov/filings/public/filing/98277892-6678-4f91-bf1d-c04be69e02a7/print/
Senate LDA,Palantir,client,8cd8fa92-1ca1-4f9e-811d-126dc2f6ff8a,2021,,4th Quarter - Report (No Activity),2022-01-11T19:06:01.687000-05:00,THE BRIDGE ADVISORY GROUP,401106104,PALANTIR,212073,,,,https://lda.senate.gov/filings/public/filing/8cd8fa92-1ca1-4f9e-811d-126dc2f6ff8a/print/
Senate LDA,Palantir,client,62520a0b-fe9f-42b1-ab41-09bd183030b7,2021,,3rd Quarter - Termination (No Activity),2021-10-06T14:14:09.610000-04:00,MR. J. KEITH KENNEDY,401103509,PALANTIR,199225,,,,https://lda.senate.gov/filings/public/filing/62520a0b-fe9f-42b1-ab41-09bd183030b7/print/
Senate LDA,Palantir,client,9c0e53f0-7cfc-457c-9645-110664f0491b,2022,,4th Quarter - Report,2023-01-09T17:24:41-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,60000.00,,Defense; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/9c0e53f0-7cfc-457c-9645-110664f0491b/print/
Senate LDA,Palantir,client,39b77173-7ecd-4e3b-bd85-63e9c9ce7512,2022,,1st Quarter - Termination,2022-04-11T08:59:41-04:00,THE BRIDGE ADVISORY GROUP,401106104,PALANTIR,212073,30000.00,,Disaster Planning/Emergencies,https://lda.senate.gov/filings/public/filing/39b77173-7ecd-4e3b-bd85-63e9c9ce7512/print/
Senate LDA,Palantir,client,387fea20-787e-4985-a272-5b4f9e4b5abb,2022,,4th Quarter - Report,2023-01-19T13:23:44-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR PALANTIR TECHNOLOGIES INC.),103323,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/387fea20-787e-4985-a272-5b4f9e4b5abb/print/
Senate LDA,Palantir,client,d14428ff-2a87-4e44-802f-6f1f23b0a5ca,2022,,4th Quarter - Report,2023-01-19T13:27:56-05:00,EMPIRE CONSULTING GROUP,400703105,HANNEGAN LANDAU POERSCH & ROSENBAUM ADVOCACY LLC (FOR PALANTIR TECHNOLOGIES INC),209051,30000.00,,Computer Industry,https://lda.senate.gov/filings/public/filing/d14428ff-2a87-4e44-802f-6f1f23b0a5ca/print/
Senate LDA,Palantir,client,8679b452-abbf-463a-b74a-319e5c6e8f0c,2022,,4th Quarter - Report,2023-01-19T18:32:28-05:00,INVARIANT LLC,314237,PALANTIR TECHNOLOGIES INC.,204909,120000.00,,Health Issues; Homeland Security; Aerospace,https://lda.senate.gov/filings/public/filing/8679b452-abbf-463a-b74a-319e5c6e8f0c/print/
Senate LDA,Palantir,client,657bc026-73c1-48be-9b88-2a794c1aea78,2022,,3rd Quarter - Termination (No Activity),2022-10-20T14:18:21-04:00,AKIN GUMP STRAUSS HAUER & FELD,682,"PALANTIR TECHNOLOGIES, INC.",101270,10000.00,,,https://lda.senate.gov/filings/public/filing/657bc026-73c1-48be-9b88-2a794c1aea78/print/
Senate LDA,Palantir,client,af50419e-090d-4d9b-8ed3-47c5a0ede60e,2022,,4th Quarter - Amendment (No Activity),2023-11-03T10:43:11-04:00,"ERVIN GRAVES STRATEGY GROUP, LLC",13836,PALANTIR TECHNOLOGIES INC.,208445,,,,https://lda.senate.gov/filings/public/filing/af50419e-090d-4d9b-8ed3-47c5a0ede60e/print/
Senate LDA,Palantir,client,2d4794db-8834-42fc-a588-778704418219,2022,,4th Quarter - Report,2023-01-20T12:10:55-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,100000.00,,Defense,https://lda.senate.gov/filings/public/filing/2d4794db-8834-42fc-a588-778704418219/print/
Senate LDA,Palantir,client,fa2f8ef3-9acf-41a9-b9dd-deea06ada46c,2022,,4th Quarter - Report,2023-01-20T17:47:20-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,790000.00,Budget/Appropriations; Government Issues; Health Issues; Defense,https://lda.senate.gov/filings/public/filing/fa2f8ef3-9acf-41a9-b9dd-deea06ada46c/print/
Senate LDA,Palantir,client,f5e3ba30-e4b3-415e-a0c5-5936e28fd1de,2022,,4th Quarter - Report,2023-01-20T23:23:31-05:00,FULCRUM PUBLIC AFFAIRS LLC,401105159,PALANTIR TECHNOLOGIES INC.,211975,30000.00,,Consumer Issues/Safety/Products; Homeland Security,https://lda.senate.gov/filings/public/filing/f5e3ba30-e4b3-415e-a0c5-5936e28fd1de/print/
Senate LDA,Palantir,client,3d98ef03-51bd-4a2a-83e2-82f7eab542b4,2022,,4th Quarter - Report,2023-01-07T15:28:53-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/3d98ef03-51bd-4a2a-83e2-82f7eab542b4/print/
Senate LDA,Palantir,client,ecebe0fa-9378-44ab-81ca-04bf42764548,2023,,4th Quarter - Report,2024-01-15T00:03:46-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Defense; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/ecebe0fa-9378-44ab-81ca-04bf42764548/print/
Senate LDA,Palantir,client,52781f22-9377-4e8e-9a97-31391f2ce155,2023,,4th Quarter - Report,2024-01-19T13:34:09-05:00,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",75557,PALANTIR,55003,50000.00,,Budget/Appropriations,https://lda.senate.gov/filings/public/filing/52781f22-9377-4e8e-9a97-31391f2ce155/print/
Senate LDA,Palantir,client,d88bd15f-3ed5-4d07-8fca-81e5e49bafd7,2023,,2nd Quarter - Termination,2023-07-02T18:51:15-04:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/d88bd15f-3ed5-4d07-8fca-81e5e49bafd7/print/
Senate LDA,Palantir,client,1e8c949d-8bce-4938-860a-ebb477f09caf,2023,,4th Quarter - Report,2024-01-19T16:21:34-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,2550000.00,Government Issues; Defense; Aviation/Airlines/Airports; Health Issues,https://lda.senate.gov/filings/public/filing/1e8c949d-8bce-4938-860a-ebb477f09caf/print/
Senate LDA,Palantir,client,8a0da368-098d-4e9e-abd5-4f60a01f2a4b,2023,,4th Quarter - Report,2024-01-22T13:16:32-05:00,INVARIANT LLC,314237,PALANTIR TECHNOLOGIES INC.,204909,180000.00,,Health Issues; Defense; Science/Technology; Law Enforcement/Crime/Criminal Justice,https://lda.senate.gov/filings/public/filing/8a0da368-098d-4e9e-abd5-4f60a01f2a4b/print/
Senate LDA,Palantir,client,48d5ddf7-af1a-42d0-9a05-1fc59aecafe5,2023,,2nd Quarter - Termination Amendment (No Activity),2023-11-14T12:38:34-05:00,"ERVIN GRAVES STRATEGY GROUP, LLC",13836,PALANTIR TECHNOLOGIES INC.,208445,,,,https://lda.senate.gov/filings/public/filing/48d5ddf7-af1a-42d0-9a05-1fc59aecafe5/print/
Senate LDA,Palantir,client,99e37d68-e967-4255-88b8-68d4c301cac4,2023,,3rd Quarter - Termination,2023-10-19T17:24:21-04:00,EMPIRE CONSULTING GROUP,400703105,HANNEGAN LANDAU POERSCH & ROSENBAUM ADVOCACY LLC (FOR PALANTIR TECHNOLOGIES INC),209051,20000.00,,Computer Industry,https://lda.senate.gov/filings/public/filing/99e37d68-e967-4255-88b8-68d4c301cac4/print/
Senate LDA,Palantir,client,0c169221-b057-45ea-aab2-01eff02938fd,2023,,4th Quarter - Report,2024-01-22T15:09:13-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/0c169221-b057-45ea-aab2-01eff02938fd/print/
Senate LDA,Palantir,client,12b28fb2-ba9e-4a0f-b7c4-ee557e0aabfb,2023,,1st Quarter - Termination (No Activity),2023-04-20T15:32:43-04:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR PALANTIR TECHNOLOGIES INC.),103323,,,,https://lda.senate.gov/filings/public/filing/12b28fb2-ba9e-4a0f-b7c4-ee557e0aabfb/print/
Senate LDA,Palantir,client,d0b434a7-d31b-4443-84dc-2f26194d3934,2023,,4th Quarter - Termination,2024-01-18T21:35:07-05:00,FULCRUM PUBLIC AFFAIRS LLC,401105159,PALANTIR TECHNOLOGIES INC.,211975,20000.00,,Consumer Issues/Safety/Products; Homeland Security,https://lda.senate.gov/filings/public/filing/d0b434a7-d31b-4443-84dc-2f26194d3934/print/
Senate LDA,Palantir,client,f29fac26-2045-4ef6-8b33-b456254cba18,2023,,4th Quarter - Report,2024-01-19T14:38:38-05:00,"ALPINE GROUP PARTNERS, LLC.",1171,"PALANTIR TECHNOLOGIES, INC.",57683,90000.00,,Budget/Appropriations; Defense; Health Issues; Intelligence; Science/Technology; Aerospace; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/f29fac26-2045-4ef6-8b33-b456254cba18/print/
Senate LDA,Palantir,client,5e8433be-ed82-4e91-9b42-d26b66234419,2023,,4th Quarter - Report,2024-01-18T17:09:12-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,PALANTIR TECHNOLOGIES INC.,57778,90000.00,,Science/Technology; Defense,https://lda.senate.gov/filings/public/filing/5e8433be-ed82-4e91-9b42-d26b66234419/print/
Senate LDA,Palantir,client,238bb52e-6ce8-48c0-93c2-ab50a349d413,2024,,4th Quarter - Report,2025-01-20T07:31:57-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Defense; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/238bb52e-6ce8-48c0-93c2-ab50a349d413/print/
Senate LDA,Palantir,client,9aa3d59c-5b6f-49f1-a99d-1cd9ffdb89b2,2024,,4th Quarter - Report (No Activity),2025-01-18T23:32:21-05:00,ANCHOR & ARROW STRATEGIES,401108172,"PALANTIR TECHNOLOGIES, INC.",59454,30000.00,,,https://lda.senate.gov/filings/public/filing/9aa3d59c-5b6f-49f1-a99d-1cd9ffdb89b2/print/
Senate LDA,Palantir,client,0b8bc566-f681-4096-a8fb-b98003fe663d,2024,,4th Quarter - Report,2025-01-08T08:11:14-05:00,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",75557,PALANTIR,55003,50000.00,,Budget/Appropriations,https://lda.senate.gov/filings/public/filing/0b8bc566-f681-4096-a8fb-b98003fe663d/print/
Senate LDA,Palantir,client,b8fbddb4-36a6-44fd-ac0a-ef917f603876,2024,,4th Quarter - Report,2025-01-20T19:21:23-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,PALANTIR TECHNOLOGIES INC.,57778,90000.00,,Science/Technology; Defense,https://lda.senate.gov/filings/public/filing/b8fbddb4-36a6-44fd-ac0a-ef917f603876/print/
Senate LDA,Palantir,client,2718a5e3-e8fc-4c29-b4cd-80ff2dca8612,2024,,4th Quarter - Report,2025-01-20T12:01:11-05:00,INVARIANT LLC,314237,PALANTIR TECHNOLOGIES INC.,204909,180000.00,,Health Issues; Defense; Science/Technology; Taxation/Internal Revenue Code; Homeland Security,https://lda.senate.gov/filings/public/filing/2718a5e3-e8fc-4c29-b4cd-80ff2dca8612/print/
Senate LDA,Palantir,client,677d76ce-880f-45ee-9644-1f347371fcc9,2024,,4th Quarter - Report (No Activity),2025-01-17T11:21:07-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1400000.00,,https://lda.senate.gov/filings/public/filing/677d76ce-880f-45ee-9644-1f347371fcc9/print/
Senate LDA,Palantir,client,bc10355c-ee30-4362-86f4-cd32c0f7024d,2024,,4th Quarter - Report,2025-01-21T13:10:45-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/bc10355c-ee30-4362-86f4-cd32c0f7024d/print/
Senate LDA,Palantir,client,cf050bef-527c-482f-aa7a-92ba143cc663,2024,,4th Quarter - Report,2025-01-21T13:21:05-05:00,"ALPINE GROUP PARTNERS, LLC.",1171,"PALANTIR TECHNOLOGIES, INC.",57683,90000.00,,Budget/Appropriations; Defense; Intelligence; Science/Technology; Aerospace; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/cf050bef-527c-482f-aa7a-92ba143cc663/print/
Senate LDA,Palantir,client,af293bca-5aec-45b2-939c-91684e893f8e,2024,,2nd Quarter - Termination (No Activity),2024-07-08T11:29:02-04:00,MR. J. KEITH KENNEDY,401103509,PALANTIR,199225,,,,https://lda.senate.gov/filings/public/filing/af293bca-5aec-45b2-939c-91684e893f8e/print/
Senate LDA,Palantir,client,f22b83e1-e511-4869-8dcc-59587a2cb460,2024,,4th Quarter - Report,2025-01-21T16:23:06-05:00,"MILLER STRATEGIES, LLC",401104313,"PALANTIR TECHNOLOGIES, INC.",63366,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/f22b83e1-e511-4869-8dcc-59587a2cb460/print/
Senate LDA,Palantir,client,cfa2dfd4-59fc-49df-9aa4-12e01d19e697,2025,,4th Quarter - Report,2026-01-15T15:11:40-05:00,"BALLARD PARTNERS, LLC",401104288,"PALANTIR TECHNOLOGIES, INC.",64729,150000.00,,Science/Technology; Veterans,https://lda.senate.gov/filings/public/filing/cfa2dfd4-59fc-49df-9aa4-12e01d19e697/print/
Senate LDA,Palantir,client,421a4cbc-e2fb-4979-9858-49480c63ddda,2025,,4th Quarter - Report,2026-01-16T12:51:58-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Defense; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/421a4cbc-e2fb-4979-9858-49480c63ddda/print/
Senate LDA,Palantir,client,23e13c51-e028-4489-a118-a4b1850dd8cf,2025,,4th Quarter - Report,2026-01-05T16:34:02-05:00,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",75557,PALANTIR,55003,50000.00,,Budget/Appropriations; Homeland Security,https://lda.senate.gov/filings/public/filing/23e13c51-e028-4489-a118-a4b1850dd8cf/print/
Senate LDA,Palantir,client,78fd65d8-3745-4ce9-bcee-3a2d4910ddb4,2025,,4th Quarter - Report,2026-01-20T09:36:59-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1610000.00,Defense; Government Issues,https://lda.senate.gov/filings/public/filing/78fd65d8-3745-4ce9-bcee-3a2d4910ddb4/print/
Senate LDA,Palantir,client,54c37edf-fe70-4d54-8feb-c753d89951b9,2025,,4th Quarter - Termination,2026-01-21T15:44:18-05:00,ANCHOR & ARROW STRATEGIES,401108172,"PALANTIR TECHNOLOGIES, INC.",59454,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/54c37edf-fe70-4d54-8feb-c753d89951b9/print/
Senate LDA,Palantir,client,45978784-aa21-4a92-b2b1-72b6477cadbd,2025,,4th Quarter - Report,2026-01-16T16:37:36-05:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,PALANTIR TECHNOLOGIES INC.,57778,120000.00,,Science/Technology; Defense,https://lda.senate.gov/filings/public/filing/45978784-aa21-4a92-b2b1-72b6477cadbd/print/
Senate LDA,Palantir,client,7edccee3-ba52-4bac-a805-3d82949f26cc,2025,,4th Quarter - Report,2026-01-19T10:43:47-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,55000.00,,Defense,https://lda.senate.gov/filings/public/filing/7edccee3-ba52-4bac-a805-3d82949f26cc/print/
Senate LDA,Palantir,client,a1f1c228-6574-44da-bdea-61fe17d2aadd,2025,,4th Quarter - Report,2026-01-19T16:39:25-05:00,INVARIANT LLC,314237,PALANTIR TECHNOLOGIES INC.,204909,100000.00,,Health Issues; Science/Technology,https://lda.senate.gov/filings/public/filing/a1f1c228-6574-44da-bdea-61fe17d2aadd/print/
Senate LDA,Palantir,client,3bd3a276-8cd5-4d8c-8d5b-4ff7ba00c6cc,2025,,4th Quarter - Report,2026-01-20T14:49:54-05:00,"MILLER STRATEGIES, LLC",401104313,"PALANTIR TECHNOLOGIES, INC.",63366,220000.00,,Defense,https://lda.senate.gov/filings/public/filing/3bd3a276-8cd5-4d8c-8d5b-4ff7ba00c6cc/print/
Senate LDA,Palantir,client,463a30dd-7989-4791-a6dc-2317b213dd02,2025,,4th Quarter - Report,2026-01-20T11:22:54-05:00,"ALPINE GROUP PARTNERS, LLC.",1171,"PALANTIR TECHNOLOGIES, INC.",57683,110000.00,,Budget/Appropriations; Defense; Intelligence; Science/Technology; Aerospace; Aviation/Airlines/Airports; Transportation,https://lda.senate.gov/filings/public/filing/463a30dd-7989-4791-a6dc-2317b213dd02/print/
Senate LDA,Palantir,client,992115e0-7cce-4231-ba08-14c49d20a1b1,2026,,1st Quarter - Report,2026-04-17T20:16:28-04:00,FEROX STRATEGIES,401104769,"PALANTIR TECHNOLOGIES, INC.",71812,50000.00,,Defense; Health Issues; Homeland Security; Science/Technology,https://lda.senate.gov/filings/public/filing/992115e0-7cce-4231-ba08-14c49d20a1b1/print/
Senate LDA,Palantir,client,51385a05-3c4c-4cc8-b32e-2a5040aebc5d,2026,,1st Quarter - Report,2026-04-02T16:24:00-04:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Defense; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/51385a05-3c4c-4cc8-b32e-2a5040aebc5d/print/
Senate LDA,Palantir,client,a1135174-10e6-48c4-890e-0eca2b8060ba,2026,,1st Quarter - Report,2026-04-20T18:36:12-04:00,RED+BLUE STRATEGIES,400693064,"PALANTIR TECHNOLOGIES, INC.",72416,40000.00,,Health Issues; Agriculture,https://lda.senate.gov/filings/public/filing/a1135174-10e6-48c4-890e-0eca2b8060ba/print/
Senate LDA,Palantir,client,9b610148-d8a0-41e4-9917-47819516ba83,2026,,1st Quarter - Report,2026-04-15T14:23:06-04:00,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",75557,PALANTIR,55003,60000.00,,Budget/Appropriations; Homeland Security,https://lda.senate.gov/filings/public/filing/9b610148-d8a0-41e4-9917-47819516ba83/print/
Senate LDA,Palantir,client,43b61492-d884-4b4d-b42c-c5cab34795a7,2026,,1st Quarter - Report,2026-04-15T19:23:14-04:00,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",7257,PALANTIR TECHNOLOGIES INC.,57778,120000.00,,Science/Technology; Defense,https://lda.senate.gov/filings/public/filing/43b61492-d884-4b4d-b42c-c5cab34795a7/print/
Senate LDA,Palantir,client,aeeed1e7-cd80-4469-bcf6-452f197d42c1,2026,,1st Quarter - Report,2026-04-16T17:57:42-04:00,"BALLARD PARTNERS, LLC",401104288,"PALANTIR TECHNOLOGIES, INC.",64729,150000.00,,Veterans,https://lda.senate.gov/filings/public/filing/aeeed1e7-cd80-4469-bcf6-452f197d42c1/print/
Senate LDA,Palantir,client,bd59ba8c-e60c-48b5-96bf-5118195cad5b,2026,,1st Quarter - Report,2026-04-20T12:19:31-04:00,INVARIANT LLC,314237,PALANTIR TECHNOLOGIES INC.,204909,100000.00,,Science/Technology; Health Issues,https://lda.senate.gov/filings/public/filing/bd59ba8c-e60c-48b5-96bf-5118195cad5b/print/
Senate LDA,Palantir,client,2b389213-61db-4de2-ba49-cb5f6da5b50c,2026,,1st Quarter - Report,2026-04-20T14:06:16-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,1980000.00,Defense; Government Issues,https://lda.senate.gov/filings/public/filing/2b389213-61db-4de2-ba49-cb5f6da5b50c/print/
Senate LDA,Palantir,client,d23bcb4e-7064-45f6-8584-cb4076744aa5,2026,,1st Quarter - Report,2026-04-20T14:38:01-04:00,"MILLER STRATEGIES, LLC",401104313,"PALANTIR TECHNOLOGIES, INC.",63366,200000.00,,Defense,https://lda.senate.gov/filings/public/filing/d23bcb4e-7064-45f6-8584-cb4076744aa5/print/
Senate LDA,Palantir,client,146541f8-8439-4a4c-8d73-d899ea5435a0,2026,,1st Quarter - Amendment,2026-04-20T17:04:40-04:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/146541f8-8439-4a4c-8d73-d899ea5435a0/print/
Senate LDA,Palantir,client,ee7693d5-b0ce-45e4-9409-4e928df62823,2026,,1st Quarter - Report,2026-04-20T18:58:22-04:00,"ALPINE GROUP PARTNERS, LLC.",1171,"PALANTIR TECHNOLOGIES, INC.",57683,110000.00,,Budget/Appropriations; Defense; Intelligence; Science/Technology; Aerospace; Aviation/Airlines/Airports; Transportation,https://lda.senate.gov/filings/public/filing/ee7693d5-b0ce-45e4-9409-4e928df62823/print/
Senate LDA,Palantir,registrant,5c1de7ca-8b0c-44f1-a64e-02a66b35ad1a,2010,,Registration,2010-08-31T17:32:33.800000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,,Science/Technology,https://lda.senate.gov/filings/public/filing/5c1de7ca-8b0c-44f1-a64e-02a66b35ad1a/print/
Senate LDA,Palantir,registrant,7023a99c-06f9-400c-b18a-7030e65401e7,2010,,3rd Quarter - Report,2010-10-19T20:42:21.787000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,110000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/7023a99c-06f9-400c-b18a-7030e65401e7/print/
Senate LDA,Palantir,registrant,cfadb7b6-0397-49a6-a546-7b56fba9b535,2010,,4th Quarter - Report,2011-01-20T19:45:33.097000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,150000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/cfadb7b6-0397-49a6-a546-7b56fba9b535/print/
Senate LDA,Palantir,registrant,20ca5509-47a3-42ef-92f9-628abe40fae3,2011,,1st Quarter - Report,2011-04-20T19:28:05.897000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,130000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/20ca5509-47a3-42ef-92f9-628abe40fae3/print/
Senate LDA,Palantir,registrant,f86f9df7-b3fd-491f-94cc-58d9f89b8127,2011,,2nd Quarter - Report,2011-07-19T20:16:27.923000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,140000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/f86f9df7-b3fd-491f-94cc-58d9f89b8127/print/
Senate LDA,Palantir,registrant,f34ddea1-a4b0-4298-bcc3-769b5ba097d0,2011,,3rd Quarter - Report,2011-10-20T12:29:08.207000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,130000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/f34ddea1-a4b0-4298-bcc3-769b5ba097d0/print/
Senate LDA,Palantir,registrant,29156c55-a40f-42d5-95c6-4bbe1b8f511a,2011,,4th Quarter - Termination,2012-01-20T16:25:18.677000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,150000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/29156c55-a40f-42d5-95c6-4bbe1b8f511a/print/
Senate LDA,Palantir,registrant,840d9d7e-a94f-47a2-a9ce-266c520cff2e,2012,,Registration - Amendment,2012-11-13T16:26:16.093000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,,Science/Technology,https://lda.senate.gov/filings/public/filing/840d9d7e-a94f-47a2-a9ce-266c520cff2e/print/
Senate LDA,Palantir,registrant,b10ad08c-e316-427a-b3b7-0843edd9e302,2012,,4th Quarter - Report,2013-01-22T19:13:33.267000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,200000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/b10ad08c-e316-427a-b3b7-0843edd9e302/print/
Senate LDA,Palantir,registrant,5d7dab89-65de-4d7e-badc-1e871e86c8cc,2013,,1st Quarter - Report,2013-04-22T17:02:04.987000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,270000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/5d7dab89-65de-4d7e-badc-1e871e86c8cc/print/
Senate LDA,Palantir,registrant,9ce2b0bd-1724-4bb6-8f69-31eb25d88302,2013,,2nd Quarter - Report,2013-07-22T21:34:32.200000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,300000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/9ce2b0bd-1724-4bb6-8f69-31eb25d88302/print/
Senate LDA,Palantir,registrant,df4e2252-d840-41f2-8cd2-27413dc8cdbf,2013,,3rd Quarter - Report,2013-10-20T13:20:49.380000-04:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,280000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/df4e2252-d840-41f2-8cd2-27413dc8cdbf/print/
